,job_id,customer_id,tech_name,region,city,job_type,scheduled_date,duration_minutes,success,repeat_visit,repeat_reason,notes,scheduled_time_dt,arrival_time_dt,parts_used
1337,21337,8988.0,Liam Peterson,east,Charlotte,maintenence,2024-01-15,34.0,False,False,,,2024-01-15 08:30:00,2025-12-13 13:30:00,['Modem']
1338,21338,1282.0,Maria Gomez,north,Charlotte,install,2024-04-25,81.0,True,False,,,2024-04-25 12:00:00,2025-12-13 10:00:00,['Modem']
1339,21339,4617.0,Jessica Taylor,west,Huntersville,install,2024-04-23,171.0,True,False,,,2024-04-23 13:00:00,2025-12-13 07:40:00,"['Router', 'Coax Cable']"
1340,21340,1333.0,John Smith,north,Huntersville,install,2024-01-24,157.0,False,True,,,2024-01-24 11:00:00,2025-12-13 13:40:00,[]
1341,21341,1071.0,John Smith,east,Concord,install,2024-03-13,107.0,True,False,,,2024-03-13 11:00:00,2025-12-13 09:40:00,[]
1342,21342,1071.0,Maria Gomez,south,Concord,maintenence,2024-04-07,60.0,True,True,Customer Not Home,Installed new modem,2024-04-07 10:00:00,2025-12-13 14:10:00,"['Router', 'Coax Cable']"
1343,21343,2753.0,Maria Gomez,north,Concord,maintenence,2024-02-27,62.0,False,False,,Installed new modem,2024-02-27 13:00:00,2025-12-13 17:10:00,"['Coax Cable', 'Modem']"
1344,21344,4346.0,Maria Gomez,east,Concord,maintenence,2024-02-08,113.0,True,True,,,2024-02-08 08:00:00,2025-12-13 09:30:00,"['Router', 'Coax Cable']"
1345,21345,9666.0,Maria Gomez,north,Charlotte,maintenence,2024-04-09,86.0,True,False,,Customer unhappy,2024-04-09 15:00:00,2025-12-13 07:40:00,['Splitter']
1346,21346,9189.0,Nan,south,Charlotte,install,2024-01-22,51.0,True,True,Signal Issue,Technician running late,2024-01-22 09:30:00,2025-12-13 16:10:00,['Modem']
1347,21347,7531.0,Jessica Taylor,west,Concord,install,2024-01-29,90.0,True,True,Customer Not Home,,2024-01-29 09:30:00,2025-12-13 13:20:00,['Fiber Ont']
1348,21348,3879.0,Liam Peterson,east,Concord,install,2024-02-14,98.0,True,False,,,2024-02-14 09:00:00,2025-12-13 08:00:00,"['Router', 'Coax Cable']"
1349,21349,4964.0,Liam Peterson,north,Charlotte,repair,2024-01-19,43.0,False,True,,Installed new modem,2024-01-19 09:00:00,2025-12-13 12:50:00,[]
1350,21350,3038.0,Nan,east,Huntersville,maintenence,2024-03-17,107.0,True,False,,,2024-03-17 09:30:00,2025-12-13 09:20:00,['Splitter']
1351,21351,9042.0,Liam Peterson,south,Charlotte,install,2024-02-17,88.0,True,False,,Installed new modem,2024-02-17 16:00:00,2025-12-13 10:00:00,[]
1352,21352,9449.0,John Smith,north,Concord,install,2024-04-23,137.0,True,False,,Technician running late,2024-04-23 08:00:00,2025-12-13 10:00:00,['Splitter']
1353,21353,4205.0,Liam Peterson,north,Huntersville,install,2024-01-25,53.0,True,False,,Installed new modem,2024-01-25 16:00:00,2025-12-13 09:10:00,['Modem']
1354,21354,3582.0,John Smith,west,Huntersville,install,2024-03-26,103.0,True,True,,Installed new modem,2024-03-26 16:00:00,2025-12-13 12:40:00,['Splitter']
1355,21355,2544.0,Nan,west,Concord,install,2024-03-31,132.0,True,False,,,2024-03-31 08:30:00,2025-12-13 17:00:00,"['Coax Cable', 'Modem']"
1356,21356,2909.0,Jessica Taylor,north,Concord,install,2024-01-27,70.0,True,False,,Technician running late,2024-01-27 14:00:00,2025-12-13 14:40:00,"['Coax Cable', 'Modem']"
1357,21357,,Liam Peterson,east,Concord,maintenence,2024-03-22,41.0,True,True,,,2024-03-22 15:00:00,2025-12-13 17:00:00,['Splitter']
1358,21358,2415.0,Maria Gomez,east,Huntersville,install,2024-01-17,161.0,True,False,,Customer unhappy,2024-01-17 08:30:00,2025-12-13 14:20:00,[]
1359,21359,9509.0,Maria Gomez,west,Charlotte,repair,2024-03-09,49.0,False,True,,Technician running late,2024-03-09 10:00:00,2025-12-13 16:20:00,['Fiber Ont']
1360,21360,4671.0,John Smith,east,Charlotte,maintenence,2024-04-11,93.0,True,False,,Technician running late,2024-04-11 14:00:00,2025-12-13 08:00:00,"['Router', 'Coax Cable']"
1361,21361,8036.0,Liam Peterson,south,Charlotte,maintenence,2024-02-22,33.0,True,False,,,2024-02-22 14:00:00,2025-12-13 08:40:00,['Splitter']
1362,21362,,John Smith,east,Charlotte,install,2024-03-19,99.0,False,True,,Customer unhappy,2024-03-19 13:00:00,2025-12-13 07:40:00,['Splitter']
1363,21363,8255.0,John Smith,south,Charlotte,repair,2024-03-16,71.0,True,False,,Installed new modem,2024-03-16 08:00:00,2025-12-13 09:50:00,"['Router', 'Coax Cable']"
1364,21364,3326.0,Maria Gomez,west,Concord,maintenence,2024-04-16,37.0,False,True,,,2024-04-16 08:00:00,2025-12-13 12:20:00,[]
1365,21365,9369.0,Jessica Taylor,south,Charlotte,install,2024-02-04,127.0,True,False,,,2024-02-04 14:00:00,2025-12-13 08:40:00,[]
1366,21366,1583.0,Nan,west,Huntersville,repair,2024-01-18,38.0,True,False,,Customer unhappy,2024-01-18 16:00:00,2025-12-13 09:40:00,"['Coax Cable', 'Modem']"
1367,21367,8255.0,Maria Gomez,north,Concord,maintenence,2024-03-02,84.0,True,False,,Installed new modem,2024-03-02 13:00:00,2025-12-13 08:00:00,"['Router', 'Coax Cable']"
1368,21368,4731.0,Nan,west,Huntersville,repair,2024-03-06,38.0,True,False,,,2024-03-06 15:00:00,2025-12-13 12:20:00,['Splitter']
1369,21369,4217.0,Liam Peterson,south,Huntersville,repair,2024-02-04,119.0,True,False,,Technician running late,2024-02-04 14:00:00,2025-12-13 09:00:00,['Fiber Ont']
1370,21370,,Liam Peterson,east,Charlotte,maintenence,2024-04-21,34.0,True,True,,Customer unhappy,2024-04-21 12:00:00,2025-12-13 17:00:00,"['Coax Cable', 'Modem']"
1371,21371,8574.0,John Smith,east,Charlotte,install,2024-01-01,100.0,True,True,Customer Not Home,,2024-01-01 09:00:00,2025-12-13 16:50:00,['Splitter']
1372,21372,7807.0,Liam Peterson,west,Concord,install,2024-04-16,82.0,True,False,,,2024-04-16 09:00:00,2025-12-13 07:50:00,"['Coax Cable', 'Modem']"
1373,21373,,John Smith,south,Concord,repair,2024-02-05,81.0,True,True,Customer Not Home,Installed new modem,2024-02-05 08:30:00,2025-12-13 12:50:00,[]
1374,21374,9120.0,Maria Gomez,north,Charlotte,maintenence,2024-03-11,30.0,True,False,,,2024-03-11 10:00:00,2025-12-13 16:50:00,"['Coax Cable', 'Modem']"
1375,21375,6986.0,Jessica Taylor,east,Huntersville,install,2024-03-30,64.0,True,False,,,2024-03-30 09:00:00,2025-12-13 09:40:00,[]
1376,21376,,Maria Gomez,east,Huntersville,install,2024-01-28,127.0,True,False,,Technician running late,2024-01-28 11:00:00,2025-12-13 10:20:00,['Modem']
1377,21377,,Jessica Taylor,north,Huntersville,maintenence,2024-04-23,24.0,True,True,,Installed new modem,2024-04-23 08:30:00,2025-12-13 13:30:00,[]
1378,21378,7006.0,Maria Gomez,east,Huntersville,install,2024-04-06,179.0,True,False,,Installed new modem,2024-04-06 09:00:00,2025-12-13 09:40:00,[]
1379,21379,6298.0,John Smith,north,Charlotte,repair,2024-03-29,21.0,False,True,,,2024-03-29 10:00:00,2025-12-13 08:10:00,"['Coax Cable', 'Modem']"
1380,21380,1665.0,Maria Gomez,north,Charlotte,repair,2024-02-21,41.0,True,False,,Technician running late,2024-02-21 16:00:00,2025-12-13 08:00:00,['Modem']
1381,21381,5344.0,Jessica Taylor,west,Concord,maintenence,2024-02-23,44.0,True,False,,Technician running late,2024-02-23 16:00:00,2025-12-13 07:40:00,[]
1382,21382,7182.0,Liam Peterson,east,Charlotte,install,2024-01-27,164.0,True,True,Customer Not Home,Technician running late,2024-01-27 08:00:00,2025-12-13 07:40:00,[]
1383,21383,,Maria Gomez,north,Concord,maintenence,2024-01-09,37.0,True,False,,Installed new modem,2024-01-09 08:00:00,2025-12-13 17:00:00,['Splitter']
1384,21384,,John Smith,south,Charlotte,maintenence,2024-04-10,140.0,True,False,,Installed new modem,2024-04-10 15:00:00,2025-12-13 12:20:00,[]
1385,21385,6866.0,Maria Gomez,east,Charlotte,maintenence,2024-03-24,34.0,True,True,Signal Issue,,2024-03-24 14:00:00,2025-12-13 14:30:00,"['Coax Cable', 'Modem']"
1386,21386,8546.0,John Smith,east,Charlotte,install,2024-04-22,57.0,True,False,,Customer unhappy,2024-04-22 12:00:00,2025-12-13 07:40:00,[]
1387,21387,,Jessica Taylor,north,Concord,maintenence,2024-03-24,44.0,True,True,,Technician running late,2024-03-24 08:00:00,2025-12-13 13:00:00,[]
1388,21388,4617.0,Jessica Taylor,east,Charlotte,repair,2024-02-23,118.0,True,False,,,2024-02-23 13:00:00,2025-12-13 08:10:00,"['Coax Cable', 'Modem']"
1389,21389,,Liam Peterson,east,Concord,maintenence,2024-04-17,33.0,False,False,,Installed new modem,2024-04-17 09:00:00,2025-12-13 08:00:00,[]
1390,21390,4747.0,Liam Peterson,north,Concord,maintenence,2024-03-23,30.0,True,True,,Customer unhappy,2024-03-23 13:00:00,2025-12-13 17:00:00,[]
1391,21391,6588.0,Nan,west,Charlotte,maintenence,2024-03-17,30.0,True,False,,Technician running late,2024-03-17 10:00:00,2025-12-13 09:40:00,[]
1392,21392,9698.0,Nan,east,Charlotte,maintenence,2024-03-24,39.0,True,False,,,2024-03-24 08:00:00,2025-12-13 08:20:00,[]
1393,21393,3831.0,Liam Peterson,north,Huntersville,repair,2024-03-30,88.0,True,False,,,2024-03-30 12:00:00,2025-12-13 12:40:00,['Splitter']
1394,21394,5059.0,Jessica Taylor,south,Concord,maintenence,2024-02-05,36.0,True,True,,,2024-02-05 10:00:00,2025-12-13 09:20:00,[]
1395,21395,7982.0,Maria Gomez,west,Charlotte,maintenence,2024-03-15,32.0,False,True,,Customer unhappy,2024-03-15 11:00:00,2025-12-13 13:00:00,[]
1396,21396,4219.0,Jessica Taylor,north,Charlotte,maintenence,2024-02-23,35.0,True,True,Customer Not Home,Technician running late,2024-02-23 11:00:00,2025-12-13 09:00:00,[]
1397,21397,8170.0,Jessica Taylor,west,Concord,install,2024-04-20,64.0,True,False,,,2024-04-20 13:00:00,2025-12-13 12:50:00,[]
1398,21398,4242.0,Maria Gomez,north,Charlotte,repair,2024-04-24,74.0,True,False,,Customer unhappy,2024-04-24 14:00:00,2025-12-13 07:50:00,['Splitter']
1399,21399,3113.0,Maria Gomez,east,Charlotte,repair,2024-02-08,63.0,True,False,,,2024-02-08 08:30:00,2025-12-13 12:40:00,['Fiber Ont']
1400,21400,8372.0,John Smith,east,Charlotte,install,2024-01-27,139.0,True,False,,Installed new modem,2024-01-27 14:00:00,2025-12-13 12:20:00,[]
1401,21401,9246.0,Nan,north,Huntersville,install,2024-02-12,73.0,True,False,,,2024-02-12 16:00:00,2025-12-13 14:50:00,"['Coax Cable', 'Modem']"
1402,21402,3565.0,John Smith,east,Concord,maintenence,2024-01-17,43.0,True,False,,Customer unhappy,2024-01-17 15:00:00,2025-12-13 08:20:00,[]
1403,21403,3068.0,Jessica Taylor,north,Huntersville,repair,2024-04-29,73.0,False,True,,,2024-04-29 14:00:00,2025-12-13 10:20:00,[]
1404,21404,9779.0,John Smith,north,Huntersville,install,2024-01-10,82.0,False,True,,Customer unhappy,2024-01-10 15:00:00,2025-12-13 12:30:00,"['Coax Cable', 'Modem']"
1405,21405,1008.0,Maria Gomez,west,Charlotte,install,2024-02-23,175.0,True,False,,Customer unhappy,2024-02-23 15:00:00,2025-12-13 14:20:00,"['Coax Cable', 'Modem']"
1406,21406,4338.0,John Smith,south,Huntersville,maintenence,2024-04-13,93.0,True,False,,,2024-04-13 12:00:00,2025-12-13 13:20:00,[]
1407,21407,2630.0,Liam Peterson,north,Charlotte,maintenence,2024-01-09,39.0,False,True,,Technician running late,2024-01-09 08:00:00,2025-12-13 12:40:00,"['Router', 'Coax Cable']"
1408,21408,1450.0,Liam Peterson,south,Concord,maintenence,2024-04-20,36.0,True,True,Signal Issue,Technician running late,2024-04-20 12:00:00,2025-12-13 16:40:00,['Modem']
1409,21409,3195.0,Nan,west,Concord,repair,2024-04-03,112.0,True,False,,Technician running late,2024-04-03 15:00:00,2025-12-13 17:00:00,['Fiber Ont']
1410,21410,,Maria Gomez,south,Huntersville,install,2024-01-07,154.0,True,False,,,2024-01-07 10:00:00,2025-12-13 08:40:00,[]
1411,21411,6920.0,Maria Gomez,west,Concord,install,2024-03-28,142.0,True,False,,Installed new modem,2024-03-28 11:00:00,2025-12-13 09:50:00,[]
1412,21412,7982.0,Nan,east,Charlotte,maintenence,2024-02-11,32.0,True,True,,Installed new modem,2024-02-11 15:00:00,2025-12-13 17:00:00,['Fiber Ont']
1413,21413,,Nan,east,Charlotte,install,2024-02-08,112.0,True,True,,,2024-02-08 12:00:00,2025-12-13 08:20:00,['Splitter']
1414,21414,8627.0,Nan,east,Charlotte,repair,2024-01-12,52.0,True,False,,Technician running late,2024-01-12 10:00:00,2025-12-13 14:50:00,[]
1415,21415,7565.0,Liam Peterson,north,Charlotte,maintenence,2024-03-25,34.0,True,True,Signal Issue,Customer unhappy,2024-03-25 12:00:00,2025-12-13 09:00:00,[]
1416,21416,6545.0,Maria Gomez,south,Huntersville,maintenence,2024-04-01,41.0,True,True,,Installed new modem,2024-04-01 14:00:00,2025-12-13 13:10:00,['Modem']
1417,21417,6328.0,Jessica Taylor,west,Concord,install,2024-03-14,103.0,True,False,,Technician running late,2024-03-14 09:00:00,2025-12-13 10:10:00,[]
1418,21418,1349.0,Jessica Taylor,south,Charlotte,maintenence,2024-04-05,43.0,True,True,,Customer unhappy,2024-04-05 13:00:00,2025-12-13 08:40:00,"['Router', 'Coax Cable']"
1419,21419,8758.0,Nan,west,Charlotte,maintenence,2024-01-31,81.0,False,True,,,2024-01-31 08:30:00,2025-12-13 10:00:00,['Modem']
1420,21420,7678.0,Maria Gomez,west,Charlotte,install,2024-03-16,141.0,False,True,Equipment Failure,Technician running late,2024-03-16 16:00:00,2025-12-13 09:00:00,"['Router', 'Coax Cable']"
1421,21421,6136.0,Liam Peterson,south,Huntersville,maintenence,2024-03-13,30.0,False,True,,,2024-03-13 12:00:00,2025-12-13 16:20:00,[]
1422,21422,3038.0,John Smith,south,Huntersville,maintenence,2024-02-02,93.0,True,True,Customer Not Home,Customer unhappy,2024-02-02 08:30:00,2025-12-13 14:20:00,[]
1423,21423,3600.0,Liam Peterson,east,Concord,repair,2024-04-01,93.0,True,False,,,2024-04-01 09:30:00,2025-12-13 09:50:00,[]
1424,21424,5668.0,Jessica Taylor,west,Charlotte,repair,2024-03-04,64.0,True,False,,,2024-03-04 12:00:00,2025-12-13 12:40:00,['Modem']
1425,21425,,Jessica Taylor,north,Charlotte,install,2024-01-02,180.0,True,False,,Installed new modem,2024-01-02 09:00:00,2025-12-13 13:00:00,['Modem']
1426,21426,5095.0,Nan,west,Huntersville,install,2024-03-28,92.0,True,True,Customer Not Home,,2024-03-28 08:30:00,2025-12-13 09:20:00,[]
1427,21427,1721.0,Jessica Taylor,east,Huntersville,maintenence,2024-01-23,82.0,False,False,,,2024-01-23 16:00:00,2025-12-13 13:20:00,[]
1428,21428,2942.0,John Smith,west,Charlotte,repair,2024-03-28,89.0,True,False,,,2024-03-28 15:00:00,2025-12-13 13:00:00,[]
1429,21429,5377.0,Maria Gomez,south,Huntersville,maintenence,2024-02-19,40.0,False,True,,,2024-02-19 12:00:00,2025-12-13 08:00:00,"['Coax Cable', 'Modem']"
1430,21430,4562.0,John Smith,south,Charlotte,maintenence,2024-02-01,34.0,False,True,,Customer unhappy,2024-02-01 08:00:00,2025-12-13 12:50:00,['Splitter']
1431,21431,3059.0,John Smith,south,Charlotte,install,2024-01-25,105.0,False,True,,Customer unhappy,2024-01-25 13:00:00,2025-12-13 12:20:00,"['Router', 'Coax Cable']"
1432,21432,2341.0,Liam Peterson,north,Huntersville,install,2024-02-18,159.0,True,True,,Customer unhappy,2024-02-18 09:00:00,2025-12-13 14:20:00,['Splitter']
1433,21433,8697.0,Jessica Taylor,north,Charlotte,maintenence,2024-01-31,84.0,False,False,,Customer unhappy,2024-01-31 08:30:00,2025-12-13 08:20:00,['Fiber Ont']
1434,21434,2734.0,Liam Peterson,north,Charlotte,repair,2024-03-04,83.0,True,False,,Customer unhappy,2024-03-04 09:00:00,2025-12-13 14:20:00,[]
1435,21435,7379.0,Nan,south,Huntersville,maintenence,2024-03-13,161.0,True,False,,Installed new modem,2024-03-13 10:00:00,2025-12-13 09:00:00,[]
1436,21436,3212.0,Liam Peterson,north,Charlotte,maintenence,2024-03-21,38.0,True,True,Signal Issue,Technician running late,2024-03-21 16:00:00,2025-12-13 14:20:00,[]
1437,21437,,Maria Gomez,east,Concord,install,2024-01-04,62.0,True,True,Signal Issue,Technician running late,2024-01-04 13:00:00,2025-12-13 08:20:00,[]
1438,21438,5670.0,Liam Peterson,east,Charlotte,repair,2024-01-11,22.0,True,True,,,2024-01-11 15:00:00,2025-12-13 12:30:00,[]
1439,21439,6215.0,Jessica Taylor,south,Huntersville,maintenence,2024-02-17,60.0,True,False,,Technician running late,2024-02-17 12:00:00,2025-12-13 08:20:00,['Fiber Ont']
1440,21440,8689.0,Nan,east,Huntersville,repair,2024-02-06,69.0,False,True,,Technician running late,2024-02-06 12:00:00,2025-12-13 12:20:00,['Fiber Ont']
1441,21441,7935.0,John Smith,west,Huntersville,maintenence,2024-01-05,92.0,False,False,,Installed new modem,2024-01-05 12:00:00,2025-12-13 17:00:00,[]
1442,21442,9442.0,Liam Peterson,south,Concord,repair,2024-04-24,27.0,True,False,,Technician running late,2024-04-24 13:00:00,2025-12-13 09:20:00,[]
1443,21443,9283.0,Jessica Taylor,east,Charlotte,install,2024-03-30,121.0,True,False,,,2024-03-30 08:00:00,2025-12-13 14:40:00,[]
1444,21444,6328.0,Nan,north,Huntersville,maintenence,2024-04-01,148.0,True,True,Equipment Failure,Technician running late,2024-04-01 09:30:00,2025-12-13 13:00:00,"['Coax Cable', 'Modem']"
1445,21445,3326.0,Maria Gomez,west,Concord,repair,2024-01-09,74.0,True,False,,Technician running late,2024-01-09 11:00:00,2025-12-13 08:40:00,"['Coax Cable', 'Modem']"
1446,21446,8042.0,Jessica Taylor,east,Concord,maintenence,2024-03-06,34.0,True,False,,Customer unhappy,2024-03-06 14:00:00,2025-12-13 13:00:00,"['Coax Cable', 'Modem']"
1447,21447,1009.0,Jessica Taylor,west,Charlotte,install,2024-03-14,60.0,True,False,,Installed new modem,2024-03-14 08:30:00,2025-12-13 10:00:00,[]
1448,21448,6449.0,Maria Gomez,north,Huntersville,maintenence,2024-03-04,37.0,True,False,,,2024-03-04 08:00:00,2025-12-13 10:00:00,[]
1449,21449,9868.0,Nan,east,Charlotte,maintenence,2024-03-08,37.0,True,False,,,2024-03-08 15:00:00,2025-12-13 16:20:00,[]
1450,21450,1651.0,Jessica Taylor,west,Charlotte,maintenence,2024-04-24,151.0,True,False,,Customer unhappy,2024-04-24 08:30:00,2025-12-13 13:00:00,['Splitter']
1451,21451,2876.0,Jessica Taylor,north,Charlotte,install,2024-04-17,177.0,True,True,Equipment Failure,Technician running late,2024-04-17 12:00:00,2025-12-13 12:40:00,"['Router', 'Coax Cable']"
1452,21452,6309.0,Liam Peterson,south,Concord,maintenence,2024-01-08,158.0,True,False,,,2024-01-08 09:00:00,2025-12-13 08:20:00,[]
1453,21453,5618.0,Maria Gomez,east,Concord,maintenence,2024-03-22,33.0,True,False,,,2024-03-22 15:00:00,2025-12-13 12:20:00,[]
1454,21454,,Jessica Taylor,east,Concord,install,2024-02-08,165.0,True,False,,Technician running late,2024-02-08 08:30:00,2025-12-13 08:20:00,"['Router', 'Coax Cable']"
1455,21455,,Jessica Taylor,south,Concord,repair,2024-03-27,44.0,True,False,,Installed new modem,2024-03-27 16:00:00,2025-12-13 17:00:00,[]
1456,21456,7454.0,John Smith,south,Charlotte,maintenence,2024-04-26,91.0,True,False,,Customer unhappy,2024-04-26 12:00:00,2025-12-13 14:20:00,[]
1457,21457,5657.0,John Smith,south,Concord,install,2024-03-01,139.0,True,False,,Technician running late,2024-03-01 08:30:00,2025-12-13 09:50:00,['Modem']
1458,21458,,Liam Peterson,north,Charlotte,install,2024-03-05,97.0,False,True,,Customer unhappy,2024-03-05 09:00:00,2025-12-13 14:20:00,[]
1459,21459,4268.0,Jessica Taylor,north,Charlotte,maintenence,2024-04-02,36.0,True,False,,,2024-04-02 16:00:00,2025-12-13 10:10:00,['Fiber Ont']
1460,21460,8711.0,John Smith,east,Huntersville,maintenence,2024-01-24,43.0,True,False,,Installed new modem,2024-01-24 12:00:00,2025-12-13 07:40:00,['Splitter']
1461,21461,8572.0,Liam Peterson,west,Huntersville,repair,2024-02-23,32.0,True,False,,,2024-02-23 09:30:00,2025-12-13 08:00:00,['Fiber Ont']
1462,21462,3862.0,Jessica Taylor,east,Charlotte,maintenence,2024-01-30,38.0,True,True,,,2024-01-30 08:00:00,2025-12-13 08:10:00,[]
1463,21463,9868.0,Maria Gomez,east,Charlotte,install,2024-02-23,50.0,True,True,,,2024-02-23 10:00:00,2025-12-13 17:10:00,"['Router', 'Coax Cable']"
1464,21464,,Jessica Taylor,west,Huntersville,repair,2024-02-11,103.0,True,False,,Technician running late,2024-02-11 14:00:00,2025-12-13 08:20:00,['Fiber Ont']
1465,21465,9961.0,Maria Gomez,south,Concord,install,2024-04-20,175.0,False,False,,Customer unhappy,2024-04-20 13:00:00,2025-12-13 08:00:00,['Modem']
1466,21466,8877.0,Liam Peterson,west,Concord,repair,2024-03-11,52.0,False,False,,,2024-03-11 14:00:00,2025-12-13 09:20:00,['Splitter']
1467,21467,2701.0,Nan,north,Huntersville,install,2024-04-21,50.0,True,False,,,2024-04-21 15:00:00,2025-12-13 08:40:00,['Splitter']
1468,21468,9002.0,Liam Peterson,north,Concord,repair,2024-03-18,71.0,True,False,,Technician running late,2024-03-18 14:00:00,2025-12-13 08:30:00,[]
1469,21469,4205.0,Nan,west,Concord,install,2024-01-02,124.0,True,False,,,2024-01-02 12:00:00,2025-12-13 12:40:00,[]
1470,21470,1008.0,Maria Gomez,east,Huntersville,maintenence,2024-03-23,39.0,False,True,Customer Not Home,Technician running late,2024-03-23 09:30:00,2025-12-13 13:00:00,[]
1471,21471,6766.0,John Smith,west,Huntersville,repair,2024-02-09,50.0,True,False,,,2024-02-09 10:00:00,2025-12-13 08:30:00,"['Coax Cable', 'Modem']"
1472,21472,2971.0,Jessica Taylor,west,Concord,install,2024-03-15,179.0,True,True,Customer Not Home,Installed new modem,2024-03-15 08:00:00,2025-12-13 12:40:00,[]
1473,21473,2424.0,Liam Peterson,north,Huntersville,repair,2024-01-04,37.0,True,False,,,2024-01-04 08:00:00,2025-12-13 10:00:00,[]
1474,21474,7593.0,Jessica Taylor,south,Charlotte,maintenence,2024-03-15,33.0,True,True,Signal Issue,Technician running late,2024-03-15 09:00:00,2025-12-13 16:40:00,[]
1475,21475,5209.0,Nan,west,Huntersville,maintenence,2024-04-27,34.0,True,False,,,2024-04-27 13:00:00,2025-12-13 14:20:00,[]
1476,21476,8255.0,Liam Peterson,south,Concord,maintenence,2024-04-12,35.0,True,True,,,2024-04-12 08:30:00,2025-12-13 08:40:00,[]
1477,21477,3200.0,Maria Gomez,west,Concord,repair,2024-03-24,119.0,True,True,Signal Issue,,2024-03-24 09:30:00,2025-12-13 12:20:00,[]
1478,21478,,Jessica Taylor,west,Huntersville,repair,2024-03-23,51.0,True,False,,Technician running late,2024-03-23 08:30:00,2025-12-13 09:20:00,[]
1479,21479,3778.0,Jessica Taylor,south,Huntersville,install,2024-04-04,110.0,True,False,,,2024-04-04 10:00:00,2025-12-13 14:30:00,[]
1480,21480,1071.0,Maria Gomez,south,Huntersville,maintenence,2024-02-27,41.0,True,True,Equipment Failure,,2024-02-27 14:00:00,2025-12-13 09:00:00,[]
1481,21481,8542.0,Maria Gomez,east,Charlotte,maintenence,2024-01-18,39.0,False,True,Equipment Failure,,2024-01-18 08:00:00,2025-12-13 13:20:00,[]
1482,21482,9418.0,Nan,south,Huntersville,repair,2024-02-11,82.0,True,False,,Customer unhappy,2024-02-11 10:00:00,2025-12-13 13:30:00,['Splitter']
1483,21483,1640.0,Jessica Taylor,south,Huntersville,maintenence,2024-04-26,55.0,False,False,,,2024-04-26 14:00:00,2025-12-13 10:20:00,['Fiber Ont']
1484,21484,6328.0,John Smith,west,Concord,maintenence,2024-04-04,36.0,False,False,,Installed new modem,2024-04-04 08:00:00,2025-12-13 16:40:00,[]
1485,21485,7877.0,Nan,east,Charlotte,install,2024-04-28,133.0,True,False,,Installed new modem,2024-04-28 14:00:00,2025-12-13 16:40:00,['Fiber Ont']
1486,21486,,John Smith,north,Huntersville,maintenence,2024-01-24,34.0,True,True,Customer Not Home,Installed new modem,2024-01-24 13:00:00,2025-12-13 08:00:00,[]
1487,21487,7901.0,Maria Gomez,south,Huntersville,install,2024-01-20,123.0,False,True,,,2024-01-20 09:30:00,2025-12-13 09:20:00,['Fiber Ont']
1488,21488,6828.0,Maria Gomez,east,Concord,maintenence,2024-02-06,131.0,True,False,,Technician running late,2024-02-06 16:00:00,2025-12-13 13:00:00,[]
1489,21489,6920.0,Jessica Taylor,south,Charlotte,repair,2024-02-09,36.0,True,False,,Customer unhappy,2024-02-09 15:00:00,2025-12-13 09:00:00,[]
1490,21490,8607.0,John Smith,west,Concord,install,2024-01-13,175.0,True,False,,Technician running late,2024-01-13 10:00:00,2025-12-13 09:50:00,[]
1491,21491,7374.0,John Smith,north,Concord,install,2024-02-01,156.0,True,False,,Customer unhappy,2024-02-01 10:00:00,2025-12-13 16:40:00,['Splitter']
1492,21492,6657.0,John Smith,north,Huntersville,maintenence,2024-04-26,63.0,True,False,,,2024-04-26 16:00:00,2025-12-13 16:50:00,"['Router', 'Coax Cable']"
1493,21493,1008.0,Maria Gomez,west,Huntersville,repair,2024-02-02,41.0,True,True,,Customer unhappy,2024-02-02 11:00:00,2025-12-13 14:10:00,['Splitter']
1494,21494,7943.0,Maria Gomez,east,Charlotte,maintenence,2024-01-30,37.0,True,True,,,2024-01-30 12:00:00,2025-12-13 14:20:00,"['Router', 'Coax Cable']"
1495,21495,4220.0,John Smith,south,Huntersville,repair,2024-01-27,65.0,False,True,,Customer unhappy,2024-01-27 13:00:00,2025-12-13 09:40:00,['Modem']
1496,21496,1617.0,Liam Peterson,east,Huntersville,maintenence,2024-03-27,34.0,True,False,,,2024-03-27 13:00:00,2025-12-13 16:50:00,"['Coax Cable', 'Modem']"
1497,21497,,Liam Peterson,north,Huntersville,install,2024-02-04,149.0,True,False,,Technician running late,2024-02-04 16:00:00,2025-12-13 08:30:00,[]
1498,21498,,Jessica Taylor,south,Charlotte,maintenence,2024-02-21,33.0,True,True,Signal Issue,,2024-02-21 08:30:00,2025-12-13 16:40:00,[]
1499,21499,,Maria Gomez,south,Concord,install,2024-03-20,151.0,True,True,Equipment Failure,Technician running late,2024-03-20 14:00:00,2025-12-13 09:40:00,[]
1500,21500,8817.0,Nan,south,Huntersville,maintenence,2024-02-25,163.0,True,True,,Customer unhappy,2024-02-25 12:00:00,2025-12-13 08:10:00,[]
1501,21501,1205.0,Nan,north,Huntersville,maintenence,2024-02-08,34.0,True,True,,Installed new modem,2024-02-08 09:30:00,2025-12-13 16:40:00,['Fiber Ont']
1502,21502,5275.0,Liam Peterson,east,Huntersville,maintenence,2024-03-05,36.0,True,True,,Technician running late,2024-03-05 09:30:00,2025-12-13 08:00:00,"['Coax Cable', 'Modem']"
